,Bird Species,Distance Bin,Time,Location Hash,Latitude,Longitude,Time Period,Group Name,Location,Habitat Type,Remarks
940,Pink-necked green pigeon,2,0933,ac13b6000285d1a1a76d5930b3320ed7,1.293138,103.778175,0924,Brahminy Kite,"Prince George's Park, Main Road",Urban (With tall trees around),
941,Jungle crow,1,0941,5746498679240216827612e094ada637,1.293629,103.776953,0940,Brahminy Kite,"Prince George's Park, At the bend",Urban (With tall trees around),"Construction Site opposite, with backlighting (Harder to spot)"
942,Jungle crow,1,0941,5746498679240216827612e094ada637,1.293629,103.776953,0940,Brahminy Kite,"Prince George's Park, At the bend",Urban (With tall trees around),"Construction Site opposite, with backlighting (Harder to spot)"
943,Javan myna,2,0946,5746498679240216827612e094ada637,1.293629,103.776953,0940,Brahminy Kite,"Prince George's Park, At the bend",Urban (With tall trees around),"Construction Site opposite, with backlighting (Harder to spot)"
944,Javan myna,1,0948,5746498679240216827612e094ada637,1.293629,103.776953,0940,Brahminy Kite,"Prince George's Park, At the bend",Urban (With tall trees around),"Construction Site opposite, with backlighting (Harder to spot)"
945,Javan myna,1,0948,5746498679240216827612e094ada637,1.293629,103.776953,0940,Brahminy Kite,"Prince George's Park, At the bend",Urban (With tall trees around),"Construction Site opposite, with backlighting (Harder to spot)"
946,White-crested laughingthrush,2,1003,a906b75b5382c754604e3ee74b1ad04d,1.291351,103.776201,1000,Brahminy Kite,"30 Heng Mui Keng Terrace, Besides Sheares Hall",Urban,
947,White-crested laughingthrush,2,1003,a906b75b5382c754604e3ee74b1ad04d,1.291351,103.776201,1000,Brahminy Kite,"30 Heng Mui Keng Terrace, Besides Sheares Hall",Urban,
948,Pink-necked green pigeon,2,1005,a906b75b5382c754604e3ee74b1ad04d,1.291351,103.776201,1000,Brahminy Kite,"30 Heng Mui Keng Terrace, Besides Sheares Hall",Urban,
949,Pink-necked green pigeon,2,1005,a906b75b5382c754604e3ee74b1ad04d,1.291351,103.776201,1000,Brahminy Kite,"30 Heng Mui Keng Terrace, Besides Sheares Hall",Urban,
950,Javan myna,2,1007,a906b75b5382c754604e3ee74b1ad04d,1.291351,103.776201,1000,Brahminy Kite,"30 Heng Mui Keng Terrace, Besides Sheares Hall",Urban,
951,,2,1008,a906b75b5382c754604e3ee74b1ad04d,1.291351,103.776201,1000,Brahminy Kite,"30 Heng Mui Keng Terrace, Besides Sheares Hall",Urban,
952,White-crested laughingthrush,2,1009,a906b75b5382c754604e3ee74b1ad04d,1.291351,103.776201,1000,Brahminy Kite,"30 Heng Mui Keng Terrace, Besides Sheares Hall",Urban,
953,White-crested laughingthrush,2,1009,a906b75b5382c754604e3ee74b1ad04d,1.291351,103.776201,1000,Brahminy Kite,"30 Heng Mui Keng Terrace, Besides Sheares Hall",Urban,
954,Olive-backed sunbird,2,1010,a906b75b5382c754604e3ee74b1ad04d,1.291351,103.776201,1000,Brahminy Kite,"30 Heng Mui Keng Terrace, Besides Sheares Hall",Urban,
955,Black-naped oriole,2,1025,391d9e8147509e9a4a988338d50839b1,1.303789,103.775625,1020,Brahminy Kite,"College Link Rd, Roundabout Loop",Urban,
956,Black-naped oriole,2,1025,391d9e8147509e9a4a988338d50839b1,1.303789,103.775625,1020,Brahminy Kite,"College Link Rd, Roundabout Loop",Urban,
957,Yellow-vented bulbul,2,1027,391d9e8147509e9a4a988338d50839b1,1.303789,103.775625,1020,Brahminy Kite,"College Link Rd, Roundabout Loop",Urban,
958,Olive-backed sunbird,2,1028,391d9e8147509e9a4a988338d50839b1,1.303789,103.775625,1020,Brahminy Kite,"College Link Rd, Roundabout Loop",Urban,
959,Eurasian tree sparrow,1,1041,02aabb7726fe5e5537127c05da677653,1.305254,103.774441,1040,Brahminy Kite,"36 College Ave E, Singapore 138600, Behind UTR",Urban,
960,Eurasian tree sparrow,1,1043,02aabb7726fe5e5537127c05da677653,1.305254,103.774441,1040,Brahminy Kite,"36 College Ave E, Singapore 138600, Behind UTR",Urban,
961,Eurasian tree sparrow,1,1043,02aabb7726fe5e5537127c05da677653,1.305254,103.774441,1040,Brahminy Kite,"36 College Ave E, Singapore 138600, Behind UTR",Urban,
962,Javan myna,2,1045,02aabb7726fe5e5537127c05da677653,1.305254,103.774441,1040,Brahminy Kite,"36 College Ave E, Singapore 138600, Behind UTR",Urban,
963,Yellow-vented bulbul,2,1046,02aabb7726fe5e5537127c05da677653,1.305254,103.774441,1040,Brahminy Kite,"36 College Ave E, Singapore 138600, Behind UTR",Urban,
964,Yellow-vented bulbul,2,1049,02aabb7726fe5e5537127c05da677653,1.305254,103.774441,1040,Brahminy Kite,"36 College Ave E, Singapore 138600, Behind UTR",Urban,
965,Yellow-vented bulbul,2,1049,02aabb7726fe5e5537127c05da677653,1.305254,103.774441,1040,Brahminy Kite,"36 College Ave E, Singapore 138600, Behind UTR",Urban,
966,Yellow-vented bulbul,2,1049,02aabb7726fe5e5537127c05da677653,1.305254,103.774441,1040,Brahminy Kite,"36 College Ave E, Singapore 138600, Behind UTR",Urban,
967,Yellow-vented bulbul,,0811,f937a0cfd7c772ce729a57b18474fb1f,1.309002,103.772320,0811,Ashy Minivet,"Left of bus stop University Town, ID 19059 College Avenue West",NIL (in flight),
968,Javan myna,2,0812,f937a0cfd7c772ce729a57b18474fb1f,1.309002,103.772320,0811,Ashy Minivet,"Left of bus stop University Town, ID 19059 College Avenue West",Tree,
969,Javan myna,1,0814,f937a0cfd7c772ce729a57b18474fb1f,1.309002,103.772320,0811,Ashy Minivet,"Left of bus stop University Town, ID 19059 College Avenue West",Building opposite bus stop,
970,Olive-backed sunbird,,0818,f937a0cfd7c772ce729a57b18474fb1f,1.309002,103.772320,0811,Ashy Minivet,"Left of bus stop University Town, ID 19059 College Avenue West",NIL (in flight),
971,Black-naped oriole,3,0819,f937a0cfd7c772ce729a57b18474fb1f,1.309002,103.772320,0811,Ashy Minivet,"Left of bus stop University Town, ID 19059 College Avenue West",Top of Angsana tree,
972,Black-naped oriole,2,0822,c7929db37fdb95a57fbaacdf5816088e,1.308519,103.771903,0811,Ashy Minivet,"Right of bus stop Aft Dover Road, ID 17099, College Avenue West",Covered walkway,
973,Javan myna,2,0823,c7929db37fdb95a57fbaacdf5816088e,1.308519,103.771903,0811,Ashy Minivet,"Right of bus stop Aft Dover Road, ID 17099, College Avenue West",Angsana tree canopy,
974,Rock pigeon,1,0828,e1d1dcdd2528f2d89fad5e7a2868e9d6,1.304951,103.771645,0828,Ashy Minivet,300m walk towards Clementi Road from Stephen Riady Center,Tree with loamy ground,
975,Javan myna,3,0829,e1d1dcdd2528f2d89fad5e7a2868e9d6,1.304951,103.771645,0828,Ashy Minivet,300m walk towards Clementi Road from Stephen Riady Center,Tree opposite road,
976,Javan myna,,0829,e1d1dcdd2528f2d89fad5e7a2868e9d6,1.304951,103.771645,0828,Ashy Minivet,300m walk towards Clementi Road from Stephen Riady Center,NIL (in flight),
977,Rock pigeon,2,0830,e1d1dcdd2528f2d89fad5e7a2868e9d6,1.304951,103.771645,0828,Ashy Minivet,300m walk towards Clementi Road from Stephen Riady Center,Tree opposite road,
978,Black-naped oriole,2,0833,e1d1dcdd2528f2d89fad5e7a2868e9d6,1.304951,103.771645,0828,Ashy Minivet,300m walk towards Clementi Road from Stephen Riady Center,Tree next to pavement,
979,Javan myna,1,0846,ffdbe5e27f03f777ab5e2160841ad4c2,1.304449,103.774417,0846,Ashy Minivet,Outside Sapore's Italiano,,
980,Javan myna,4,0859,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0859,Ashy Minivet,Edge of Town Green near Pizza Hut,Trees right outside Pizza Hut,
981,Olive-backed sunbird,2,0901,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0828,Ashy Minivet,Edge of Town Green near Pizza Hut,Trees right outside Pizza Hut,
982,Eurasian tree sparrow,2,0901,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0828,Ashy Minivet,Edge of Town Green near Pizza Hut,Trees at side of town green,
983,Javan myna,1,0902,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0828,Ashy Minivet,Edge of Town Green near Pizza Hut,Trees at side of town green,
984,Javan myna,1,0902,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0828,Ashy Minivet,Edge of Town Green near Pizza Hut,Tree in front of Pizza Hut,
985,Olive-backed sunbird,,0904,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0828,Ashy Minivet,Edge of Town Green near Pizza Hut,NIL(in flight),
986,Yellow-vented bulbul,1,0906,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0828,Ashy Minivet,Edge of Town Green near Pizza Hut,Tree next to Supermarket,
987,Javan myna,2,0908,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0828,Ashy Minivet,Edge of Town Green near Pizza Hut,On town green,
988,Javan myna,2,0908,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0828,Ashy Minivet,Edge of Town Green near Pizza Hut,On town green closer to signboard,
989,Javan myna,,0909,166629e9daf21151b01cd4936e828c10,1.305037,103.772685,0828,Ashy Minivet,Edge of Town Green near Pizza Hut,NIL(in flight),
990,Javan myna,1,0912,75279476fdcc6281f8d495c27f60d124,1.303894,103.775190,0912,Ashy Minivet,Road/Parking space behind Create Tower,Road,
991,Yellow-vented bulbul,,0912,75279476fdcc6281f8d495c27f60d124,1.303894,103.775190,0912,Ashy Minivet,Road/Parking space behind Create Tower,NIL (heard),Heard
992,Javan myna,1,0915,75279476fdcc6281f8d495c27f60d124,1.303894,103.775190,0912,Ashy Minivet,Road/Parking space behind Create Tower,Pavement,
993,Javan myna,2,0919,75279476fdcc6281f8d495c27f60d124,1.303894,103.775190,0912,Ashy Minivet,Road/Parking space behind Create Tower,Tree,
994,Javan myna,1,0928,77841ea6bf5bbe1d40ecc11f89f4283a,1.305994,103.773311,0928,Ashy Minivet,"30 College Ave E, Singapore 138599",Pavement,
995,Yellow-vented bulbul,2,0931,77841ea6bf5bbe1d40ecc11f89f4283a,1.305994,103.773311,0928,Ashy Minivet,"30 College Ave E, Singapore 138599",Tree,
996,Olive-backed sunbird,,0932,77841ea6bf5bbe1d40ecc11f89f4283a,1.305994,103.773311,0928,Ashy Minivet,"30 College Ave E, Singapore 138599",NIL (heard),Heard
997,Javan myna,1,0935,77841ea6bf5bbe1d40ecc11f89f4283a,1.305994,103.773311,0928,Ashy Minivet,"30 College Ave E, Singapore 138599",Pavement,
998,Javan myna,1,0936,77841ea6bf5bbe1d40ecc11f89f4283a,1.305994,103.773311,0928,Ashy Minivet,"30 College Ave E, Singapore 138599",Pavement,
999,Yellow-vented bulbul,2,0938,77841ea6bf5bbe1d40ecc11f89f4283a,1.305994,103.773311,0928,Ashy Minivet,"30 College Ave E, Singapore 138599",Tree,
1000,Javan myna,1,0938,77841ea6bf5bbe1d40ecc11f89f4283a,1.305994,103.773311,0928,Ashy Minivet,"30 College Ave E, Singapore 138599",Road,
1001,Yellow-vented bulbul,2,0940,77841ea6bf5bbe1d40ecc11f89f4283a,1.305994,103.773311,0940,Ashy Minivet,"30 College Ave E, Singapore 138599",Tree,
1002,Javan myna,1,0946,77992a7b5188a134be676d3183d06700,1.306042,103.774040,0940,Ashy Minivet,22 College Ave East,Pavement,
1003,Yellow-vented bulbul,1,0948,77992a7b5188a134be676d3183d06700,1.306042,103.774040,0940,Ashy Minivet,22 College Ave East,Shrubs,
1004,Yellow-vented bulbul,1,0951,77992a7b5188a134be676d3183d06700,1.306042,103.774040,0940,Ashy Minivet,22 College Ave East,Shrubs,
1005,Olive-backed sunbird,,0953,77992a7b5188a134be676d3183d06700,1.306042,103.774040,0940,Ashy Minivet,22 College Ave East,NIL(Iin flight),In flight
1006,Javan myna,,0954,77992a7b5188a134be676d3183d06700,1.306042,103.774040,0940,Ashy Minivet,22 College Ave East,NIL (in flight),In flight
1007,Yellow-vented bulbul,1,0955,77992a7b5188a134be676d3183d06700,1.306042,103.774040,0940,Ashy Minivet,22 College Ave East,Shrubs,
1008,Yellow-vented bulbul,2,1001,1e468bb454bbe191efdb9b750bd3a2c6,1.306989,103.773073,1001,Ashy Minivet,"18 College Ave E, Singapore 138593",Shrubs,
1009,Javan myna,1,1002,1e468bb454bbe191efdb9b750bd3a2c6,1.306989,103.773073,1001,Ashy Minivet,"18 College Ave E, Singapore 138593",Pavement,
1010,Javan myna,2,1004,1e468bb454bbe191efdb9b750bd3a2c6,1.306989,103.773073,1001,Ashy Minivet,"18 College Ave E, Singapore 138593",Shrubs,
1011,Yellow-vented bulbul,2,1007,1e468bb454bbe191efdb9b750bd3a2c6,1.306989,103.773073,1001,Ashy Minivet,"18 College Ave E, Singapore 138593",,
1012,Black-naped oriole,2,1009,1e468bb454bbe191efdb9b750bd3a2c6,1.306989,103.773073,1001,Ashy Minivet,"18 College Ave E, Singapore 138593",Shrubs,
1013,Javan myna,1,1012,632d2d201a9d58fe127645e8fdadf831,1.307145,103.773617,1012,Ashy Minivet,Cinnamon College Driveway along College Ave E,Road,
1014,Yellow-vented bulbul,,1014,632d2d201a9d58fe127645e8fdadf831,1.307145,103.773617,1012,Ashy Minivet,Cinnamon College Driveway along College Ave E,NIL (heard only),
1015,Javan myna,,1015,632d2d201a9d58fe127645e8fdadf831,1.307145,103.773617,1012,Ashy Minivet,Cinnamon College Driveway along College Ave E,NIL (in flight),
1016,Javan myna,1,1017,632d2d201a9d58fe127645e8fdadf831,1.307145,103.773617,1012,Ashy Minivet,Cinnamon College Driveway along College Ave E,Pavement alongside shrubs,
1017,Yellow-vented bulbul,1,1018,632d2d201a9d58fe127645e8fdadf831,1.307145,103.773617,1012,Ashy Minivet,Cinnamon College Driveway along College Ave E,Tree along pavement,
1018,Yellow-vented bulbul,1,1020,632d2d201a9d58fe127645e8fdadf831,1.307145,103.773617,1012,Ashy Minivet,Cinnamon College Driveway along College Ave E,Tree along pavement,
1019,Javan myna,1,1021,632d2d201a9d58fe127645e8fdadf831,1.307145,103.773617,1012,Ashy Minivet,Cinnamon College Driveway along College Ave E,Road,
1020,Javan myna,2,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1021,Javan myna,2,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1022,Javan myna,2,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1023,Javan myna,3,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1024,Javan myna,1,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1025,Javan myna,,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1026,Javan myna,,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1027,Black-naped oriole,2,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1028,Yellow-vented bulbul,,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1029,Olive-backed sunbird,1,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1030,Eurasian tree sparrow,1,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1031,Eurasian tree sparrow,1,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1032,Eurasian tree sparrow,1,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1033,Eurasian tree sparrow,1,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1034,Eurasian tree sparrow,1,0750,fcb4c585a8ab161c28ee5d41ac77f178,1.30856,103.77288,0750,Coppersmith Barbet,28 College Ave West (near Yale-NUS),Urban,Point was half blocked by building in the area
1035,Javan myna,2,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1036,Javan myna,,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1037,Javan myna,,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1038,Yellow-vented bulbul,1,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1039,Yellow-vented bulbul,2,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1040,Yellow-vented bulbul,,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1041,Yellow-vented bulbul,,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1042,Rock pigeon,1,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1043,Rock pigeon,3,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1044,Olive-backed sunbird,,0806,1ce5aaf1956bdb86689df306c2f3775c,1.30815,103.77369,0806,Coppersmith Barbet,6 College Ave E (near RC4),Urban,Point was 3/4 blocked by buildings in the area
1045,Yellow-vented bulbul,1,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1046,Yellow-vented bulbul,,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1047,Yellow-vented bulbul,,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1048,Yellow-vented bulbul,,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1049,Javan myna,,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1050,Javan myna,,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1051,Black-naped oriole,2,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1052,Black-naped oriole,2,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1053,Black-naped oriole,,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1054,,,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1055,,,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1056,,,0822,f24017a4ca65c161a63c049f58c3bfcd,1.30755,103.77303,0822,Coppersmith Barbet,8 College Ave E (near CAPT),Urban,
1057,Javan myna,1,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1058,Javan myna,1,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1059,Javan myna,1,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1060,Javan myna,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1061,Javan myna,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1062,Javan myna,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1063,Yellow-vented bulbul,2,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1064,Yellow-vented bulbul,2,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1065,Rock pigeon,1,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1066,Rock pigeon,1,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1067,Rock pigeon,1,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1068,Rock pigeon,3,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1069,Rock pigeon,3,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1070,Olive-backed sunbird,1,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1071,Black-naped oriole,2,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1072,Black-naped oriole,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1073,Black-naped oriole,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1074,Eurasian tree sparrow,1,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1075,Eurasian tree sparrow,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1076,Eurasian tree sparrow,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1077,Eurasian tree sparrow,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1078,Eurasian tree sparrow,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1079,Eurasian tree sparrow,,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1080,Spotted dove,1,0837,9e87a74f0c5bfcc81fd37cbcb48e5cae,1.30644,103.77339,0837,Coppersmith Barbet,26 College Ave E (near Cinnamon College),Urban,
1081,Javan myna,3,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1082,Javan myna,3,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1083,Javan myna,3,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1084,Javan myna,2,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1085,Javan myna,2,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1086,Javan myna,,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1087,Javan myna,,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1088,Yellow-vented bulbul,1,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1089,Yellow-vented bulbul,1,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1090,Yellow-vented bulbul,1,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1091,Yellow-vented bulbul,1,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
1092,Yellow-vented bulbul,,0900,2500e8c20aad7f48cef8f5698dfad949,1.30522,103.77425,0900,Coppersmith Barbet,36 College Ave E (near UTown Residence),Urban,A lot of loud vehicles and the point is half blocked by the building
